"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"CY060628","2338","Human","2 (PB1)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314095/2009(H1N1))","","","","","","c"
"CY060629","2233","Human","3 (PA)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314095/2009(H1N1))","","","","","","c"
"CY060631","1549","Human","5 (NP)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314095/2009(H1N1))","","","","","","c"
"CY060634","881","Human","8 (NS)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314095/2009(H1N1))","","","","","","c"
"CY060627","2307","Human","1 (PB2)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314095/2009(H1N1))","","","","","","c"
"CY060630","1744","Human","4 (HA)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314095/2009(H1N1))","","","","","","c"
"CY060635","2324","Human","1 (PB2)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/314137/2009(H1N1))","","","","","","c"
"CY060636","2308","Human","2 (PB1)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/314137/2009(H1N1))","","","","","","c"
"CY060637","2233","Human","3 (PA)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/314137/2009(H1N1))","","","","","","c"
"CY060639","1551","Human","5 (NP)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/314137/2009(H1N1))","","","","","","c"
"CY060640","1451","Human","6 (NA)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/314137/2009(H1N1))","","","","","","c"
"CY060642","877","Human","8 (NS)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/314137/2009(H1N1))","","","","","","c"
"CY060638","1744","Human","4 (HA)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/314137/2009(H1N1))","","","","","","c"
"CY060644","2288","Human","2 (PB1)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314603/2009(H1N1))","","","","","","c"
"CY060645","2233","Human","3 (PA)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314603/2009(H1N1))","","","","","","c"
"CY060647","1557","Human","5 (NP)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314603/2009(H1N1))","","","","","","c"
"CY060648","1458","Human","6 (NA)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314603/2009(H1N1))","","","","","","c"
"CY060649","1021","Human","7 (MP)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314603/2009(H1N1))","S31N","","","","","c"
"CY060650","868","Human","8 (NS)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/314603/2009(H1N1))","","","","","","c"
"MG889793","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/14","Influenza A virus (A/Ontario/315/2017(H3N2))","","","","","","nc"
"CY060652","2338","Human","2 (PB1)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315003/2009(H1N1))","","","","","","c"
"CY060653","2230","Human","3 (PA)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315003/2009(H1N1))","","","","","","c"
"CY060655","1555","Human","5 (NP)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315003/2009(H1N1))","","","","","","c"
"CY060657","1027","Human","7 (MP)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315003/2009(H1N1))","S31N","","","","","c"
"CY060658","887","Human","8 (NS)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315003/2009(H1N1))","","","","","","c"
"CY060651","2307","Human","1 (PB2)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315003/2009(H1N1))","","","","","","c"
"CY060660","2327","Human","2 (PB1)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315015/2009(H1N1))","","","","","","c"
"CY060664","1454","Human","6 (NA)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315015/2009(H1N1))","","","","","","c"
"CY060667","2330","Human","1 (PB2)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/315047/2009(H1N1))","","","","","","c"
"CY060668","2289","Human","2 (PB1)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/315047/2009(H1N1))","","","","","","c"
"CY060669","2228","Human","3 (PA)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/315047/2009(H1N1))","","","","","","c"
"CY060671","1548","Human","5 (NP)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/315047/2009(H1N1))","","","","","","c"
"CY060672","1454","Human","6 (NA)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/315047/2009(H1N1))","","","","","","c"
"CY060674","864","Human","8 (NS)","H1N1","Canada","N","2009/11/02","Influenza A virus (A/Ontario/315047/2009(H1N1))","","","","","","c"
"CY060679","1555","Human","5 (NP)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315107/2009(H1N1))","","","","","","c"
"CY060680","1448","Human","6 (NA)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315107/2009(H1N1))","","","","","","c"
"CY060681","1027","Human","7 (MP)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315107/2009(H1N1))","S31N","","","","","c"
"CY060682","867","Human","8 (NS)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315107/2009(H1N1))","","","","","","c"
"CY060678","1744","Human","4 (HA)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315107/2009(H1N1))","","","","","","c"
"CY060684","2338","Human","2 (PB1)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315181/2009(H1N1))","","","","","","c"
"CY060685","2233","Human","3 (PA)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315181/2009(H1N1))","","","","","","c"
"CY060687","1556","Human","5 (NP)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315181/2009(H1N1))","","","","","","c"
"CY060688","1458","Human","6 (NA)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315181/2009(H1N1))","","","","","","c"
"CY060690","890","Human","8 (NS)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315181/2009(H1N1))","","","","","","c"
"CY060683","2307","Human","1 (PB2)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315181/2009(H1N1))","","","","","","c"
"CY060692","2338","Human","2 (PB1)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315187/2009(H1N1))","","","","","","c"
"CY060695","1556","Human","5 (NP)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315187/2009(H1N1))","","","","","","c"
"CY060698","871","Human","8 (NS)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315187/2009(H1N1))","","","","","","c"
"CY060694","1744","Human","4 (HA)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315187/2009(H1N1))","","","","","","c"
"CY060700","2302","Human","2 (PB1)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315613/2009(H1N1))","","","","","","c"
"CY060699","2307","Human","1 (PB2)","H1N1","Canada","N","2009/11/03","Influenza A virus (A/Ontario/315613/2009(H1N1))","","","","","","c"
"CY060708","2285","Human","2 (PB1)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315637/2009(H1N1))","","","","","","c"
"CY060709","2233","Human","3 (PA)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315637/2009(H1N1))","","","","","","c"
"CY060711","1557","Human","5 (NP)","H1N1","Canada","N","2009/11/04","Influenza A virus (A/Ontario/315637/2009(H1N1))","","","","","","c"
"MG889794","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/20","Influenza A virus (A/Ontario/316/2017(H3N2))","","","","","","nc"
"MG889795","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/18","Influenza A virus (A/Ontario/317/2017(H3N2))","","","","","","nc"
"MG889796","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/26","Influenza A virus (A/Ontario/318/2017(H3N2))","","","","","","nc"
"MG889797","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/22","Influenza A virus (A/Ontario/320/2017(H3N2))","","","","","","nc"
"CY060716","2319","Human","2 (PB1)","H1N1","Canada","N","2009/11/08","Influenza A virus (A/Ontario/320266/2009(H1N1))","","","","","","c"
"CY060719","1557","Human","5 (NP)","H1N1","Canada","N","2009/11/08","Influenza A virus (A/Ontario/320266/2009(H1N1))","","","","","","c"
"CY060720","1458","Human","6 (NA)","H1N1","Canada","N","2009/11/08","Influenza A virus (A/Ontario/320266/2009(H1N1))","","","","","","c"
"CY060722","867","Human","8 (NS)","H1N1","Canada","N","2009/11/08","Influenza A virus (A/Ontario/320266/2009(H1N1))","","","","","","c"
"CY060715","2307","Human","1 (PB2)","H1N1","Canada","N","2009/11/08","Influenza A virus (A/Ontario/320266/2009(H1N1))","","","","","","c"
"MN538730","1701","Human","4 (HA)","H3N2","Canada","N","2017/12/28","Influenza A virus (A/Ontario/321/2017)","","","","","","c"
"MN538747","1701","Human","4 (HA)","H3N2","Canada","N","2017/12/28","Influenza A virus (A/Ontario/322/2017)","","","","","","c"
"MG889798","1698","Human","4 (HA)","H3N2","Canada","N","2017/12/29","Influenza A virus (A/Ontario/323/2017(H3N2))","","","","","","nc"
"CY060724","2336","Human","2 (PB1)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","","","","","","c"
"CY060725","2233","Human","3 (PA)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","","","","","","c"
"CY060727","1557","Human","5 (NP)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","","","","","","c"
"CY060728","1458","Human","6 (NA)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","","","","","","c"
"CY060729","1027","Human","7 (MP)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","S31N","","","","","c"
"CY060730","890","Human","8 (NS)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","","","","","","c"
"CY060723","2307","Human","1 (PB2)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","","","","","","c"
"CY060726","1744","Human","4 (HA)","H1N1","Canada","N","2009/11/17","Influenza A virus (A/Ontario/328474/2009(H1N1))","","","","","","c"
"KU729383","1257","Human","4 (HA)","H3N2","Canada","N","2015/01/16","Influenza A virus (A/Ontario/33/2015(H3N2))","","","","","","p"
"KU729362","1325","Human","4 (HA)","H3N2","Canada","N","2015/01/20","Influenza A virus (A/Ontario/34/2015(H3N2))","","","","","","p"
"CY060732","2338","Human","2 (PB1)","H1N1","Canada","N","2009/08/13","Influenza A virus (A/Ontario/35273/2009(H1N1))","","","","","","c"
"CY060733","2202","Human","3 (PA)","H1N1","Canada","N","2009/08/13","Influenza A virus (A/Ontario/35273/2009(H1N1))","","","","","","c"
"CY060736","1458","Human","6 (NA)","H1N1","Canada","N","2009/08/13","Influenza A virus (A/Ontario/35273/2009(H1N1))","","","","","","c"
"CY060737","1003","Human","7 (MP)","H1N1","Canada","N","2009/08/13","Influenza A virus (A/Ontario/35273/2009(H1N1))","S31N","","","","","p"
"CY060738","870","Human","8 (NS)","H1N1","Canada","N","2009/08/13","Influenza A virus (A/Ontario/35273/2009(H1N1))","","","","","","c"
"CY060731","2307","Human","1 (PB2)","H1N1","Canada","N","2009/08/13","Influenza A virus (A/Ontario/35273/2009(H1N1))","","","","","","c"
"CY060734","1744","Human","4 (HA)","H1N1","Canada","N","2009/08/13","Influenza A virus (A/Ontario/35273/2009(H1N1))","","","","","","c"
"KU729425","1254","Human","4 (HA)","H3N2","Canada","N","2015/01/22","Influenza A virus (A/Ontario/36/2015(H3N2))","","","","","","p"
"CY081067","2338","Human","2 (PB1)","H1N1","Canada","N","2010/11/24","Influenza A virus (A/Ontario/3620/2010(H1N1))","","","","","","c"
"CY081070","1557","Human","5 (NP)","H1N1","Canada","N","2010/11/24","Influenza A virus (A/Ontario/3620/2010(H1N1))","","","","","","c"
"CY081071","1458","Human","6 (NA)","H1N1","Canada","N","2010/11/24","Influenza A virus (A/Ontario/3620/2010(H1N1))","","","","","","c"
"CY081066","2341","Human","1 (PB2)","H1N1","Canada","N","2010/11/24","Influenza A virus (A/Ontario/3620/2010(H1N1))","","","","","","c"
"KU729454","1373","Human","4 (HA)","H3N2","Canada","N","2015/01/22","Influenza A virus (A/Ontario/37/2015(H3N2))","","","","","","p"
"KU729411","1234","Human","4 (HA)","H3N2","Canada","N","2015/01/20","Influenza A virus (A/Ontario/38/2015(H3N2))","","","","","","p"
"KU729385","1268","Human","4 (HA)","H3N2","Canada","N","2015/01/19","Influenza A virus (A/Ontario/39/2015(H3N2))","","","","","","p"
"KU729384","1321","Human","4 (HA)","H3N2","Canada","N","2015/01/05","Influenza A virus (A/Ontario/4/2015(H3N2))","","","","","","p"
"KP864423","1371","Human","4 (HA)","H3N2","Canada","N","2014/03/24","Influenza A virus (A/Ontario/40/2014(H3N2))","","","","","","p"
"KU729375","1248","Human","4 (HA)","H3N2","Canada","N","2015/01/19","Influenza A virus (A/Ontario/40/2015(H3N2))","","","","","","p"
"KP701638","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/17","Influenza A virus (A/Ontario/41/2014(H3N2))","","","","","","c"
"KU729415","1257","Human","4 (HA)","H3N2","Canada","N","2015/01/23","Influenza A virus (A/Ontario/42/2015(H3N2))","","","","","","p"
"KU729389","1318","Human","4 (HA)","H3N2","Canada","N","2015/01/22","Influenza A virus (A/Ontario/43/2015(H3N2))","","","","","","p"
"KP701636","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/17","Influenza A virus (A/Ontario/44/2014(H3N2))","","","","","","c"
"KU729399","1271","Human","4 (HA)","H3N2","Canada","N","2015/01/23","Influenza A virus (A/Ontario/44/2015(H3N2))","","","","","","p"
"KU729400","1374","Human","4 (HA)","H3N2","Canada","N","2015/01/26","Influenza A virus (A/Ontario/45/2015(H3N2))","","","","","","p"
"KU729429","1257","Human","4 (HA)","H3N2","Canada","N","2015/01/26","Influenza A virus (A/Ontario/46/2015(H3N2))","","","","","","p"
"KP701634","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/16","Influenza A virus (A/Ontario/47/2014(H3N2))","","","","","","c"
"KU729448","1333","Human","4 (HA)","H3N2","Canada","N","2015/01/27","Influenza A virus (A/Ontario/47/2015(H3N2))","","","","","","p"
"KJ406381","1745","Human","4 (HA)","H1N1","Canada","N","2013/11/20","Influenza A virus (A/Ontario/48/2013(H1N1))","","","","","","c"
"KP701633","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/15","Influenza A virus (A/Ontario/48/2014(H3N2))","","","","","","c"
"KU729364","1212","Human","4 (HA)","H3N2","Canada","N","2015/01/26","Influenza A virus (A/Ontario/48/2015(H3N2))","","","","","","p"
"KU729407","1343","Human","4 (HA)","H3N2","Canada","N","2015/01/27","Influenza A virus (A/Ontario/49/2015(H3N2))","","","","","","p"
"KU729369","1339","Human","4 (HA)","H3N2","Canada","N","2015/01/05","Influenza A virus (A/Ontario/5/2015(H3N2))","","","","","","p"
"KJ406379","1745","Human","4 (HA)","H1N1","Canada","N","2013/12/05","Influenza A virus (A/Ontario/50/2013(H1N1))","","","","","","c"
"KU729451","1348","Human","4 (HA)","H3N2","Canada","N","2015/01/21","Influenza A virus (A/Ontario/50/2015(H3N2))","","","","","","p"
"KJ406382","1745","Human","4 (HA)","H1N1","Canada","N","2013/12/06","Influenza A virus (A/Ontario/51/2013(H1N1))","","","","","","c"
"KP701631","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/10","Influenza A virus (A/Ontario/51/2014(H3N2))","","","","","","c"
"KU729393","1267","Human","4 (HA)","H3N2","Canada","N","2015/01/27","Influenza A virus (A/Ontario/51/2015(H3N2))","","","","","","p"
"KJ406384","1745","Human","4 (HA)","H1N1","Canada","N","2013/12/09","Influenza A virus (A/Ontario/52/2013(H1N1))","","","","","","c"
"KP701630","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/10","Influenza A virus (A/Ontario/52/2014(H3N2))","","","","","","c"
"KU729401","1343","Human","4 (HA)","H3N2","Canada","N","2015/01/27","Influenza A virus (A/Ontario/52/2015(H3N2))","","","","","","p"
"KP701629","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/10","Influenza A virus (A/Ontario/53/2014(H3N2))","","","","","","c"
"KU729368","1235","Human","4 (HA)","H3N2","Canada","N","2015/01/27","Influenza A virus (A/Ontario/53/2015(H3N2))","","","","","","p"
"KJ406380","1745","Human","4 (HA)","H1N1","Canada","N","2013/12/06","Influenza A virus (A/Ontario/54/2013(H1N1))","","","","","","c"
"KP701628","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/10","Influenza A virus (A/Ontario/54/2014(H3N2))","","","","","","c"
"KU729432","1323","Human","4 (HA)","H3N2","Canada","N","2015/01/29","Influenza A virus (A/Ontario/54/2015(H3N2))","","","","","","p"
"KJ406386","1745","Human","4 (HA)","H1N1","Canada","N","2013/12/07","Influenza A virus (A/Ontario/55/2013(H1N1))","","","","","","c"
"KP701627","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/08","Influenza A virus (A/Ontario/55/2014(H3N2))","","","","","","c"
"KU729359","1373","Human","4 (HA)","H3N2","Canada","N","2015/01/28","Influenza A virus (A/Ontario/55/2015(H3N2))","","","","","","p"
"KP701626","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/09","Influenza A virus (A/Ontario/56/2014(H3N2))","","","","","","c"
"KU729360","1330","Human","4 (HA)","H3N2","Canada","N","2015/01/28","Influenza A virus (A/Ontario/56/2015(H3N2))","","","","","","p"
"KP701625","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/05","Influenza A virus (A/Ontario/57/2014(H3N2))","","","","","","c"
"KP701624","1660","Human","4 (HA)","H3N2","Canada","N","2014/12/01","Influenza A virus (A/Ontario/58/2014(H3N2))","","","","","","p"
"KU729437","1209","Human","4 (HA)","H3N2","Canada","N","2015/01/30","Influenza A virus (A/Ontario/58/2015(H3N2))","","","","","","p"
"KU729365","1213","Human","4 (HA)","H3N2","Canada","N","2015/02/02","Influenza A virus (A/Ontario/59/2015(H3N2))","","","","","","p"
"KU729409","1248","Human","4 (HA)","H3N2","Canada","N","2015/01/06","Influenza A virus (A/Ontario/6/2015(H3N2))","","","","","","p"
"KP701623","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/03","Influenza A virus (A/Ontario/60/2014(H3N2))","","","","","","c"
"KU729420","1283","Human","4 (HA)","H3N2","Canada","N","2015/01/29","Influenza A virus (A/Ontario/60/2015(H3N2))","","","","","","p"
"KP701639","1660","Human","4 (HA)","H3N2","Canada","N","2014/12/18","Influenza A virus (A/Ontario/61/2014(H3N2))","","","","","","p"
"KU729443","1343","Human","4 (HA)","H3N2","Canada","N","2015/02/02","Influenza A virus (A/Ontario/61/2015(H3N2))","","","","","","p"
"KU729440","1300","Human","4 (HA)","H3N2","Canada","N","2015/02/02","Influenza A virus (A/Ontario/62/2015(H3N2))","","","","","","p"
"KP701640","1564","Human","4 (HA)","H3N2","Canada","N","2014/12/20","Influenza A virus (A/Ontario/63/2014(H3N2))","","","","","","p"
"KU729456","1179","Human","4 (HA)","H3N2","Canada","N","2015/02/02","Influenza A virus (A/Ontario/63/2015(H3N2))","","","","","","p"
"KU729404","1278","Human","4 (HA)","H3N2","Canada","N","2015/02/04","Influenza A virus (A/Ontario/64/2015(H3N2))","","","","","","p"
"KP701641","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/23","Influenza A virus (A/Ontario/66/2014(H3N2))","","","","","","c"
"KU729382","1323","Human","4 (HA)","H3N2","Canada","N","2015/02/02","Influenza A virus (A/Ontario/66/2015(H3N2))","","","","","","p"
"KP701642","1630","Human","4 (HA)","H3N2","Canada","N","2014/12/29","Influenza A virus (A/Ontario/67/2014(H3N2))","","","","","","p"
"KU729366","1209","Human","4 (HA)","H3N2","Canada","N","2015/02/03","Influenza A virus (A/Ontario/67/2015(H3N2))","","","","","","p"
"KP701643","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/29","Influenza A virus (A/Ontario/68/2014(H3N2))","","","","","","c"
"KU729447","1325","Human","4 (HA)","H3N2","Canada","N","2015/02/04","Influenza A virus (A/Ontario/68/2015(H3N2))","","","","","","p"
"KP701644","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/27","Influenza A virus (A/Ontario/69/2014(H3N2))","","","","","","c"
"KU729373","1360","Human","4 (HA)","H3N2","Canada","N","2015/02/05","Influenza A virus (A/Ontario/69/2015(H3N2))","","","","","","p"
"KU729405","1321","Human","4 (HA)","H3N2","Canada","N","2015/01/06","Influenza A virus (A/Ontario/7/2015(H3N2))","","","","","","p"
"KP701645","1712","Human","4 (HA)","H3N2","Canada","N","2014/12/29","Influenza A virus (A/Ontario/70/2014(H3N2))","","","","","","c"
"KU729381","1148","Human","4 (HA)","H3N2","Canada","N","2015/02/05","Influenza A virus (A/Ontario/70/2015(H3N2))","","","","","","p"
"KP701646","1660","Human","4 (HA)","H3N2","Canada","N","2014/12/30","Influenza A virus (A/Ontario/71/2014(H3N2))","","","","","","p"
"KU729457","1306","Human","4 (HA)","H3N2","Canada","N","2015/02/05","Influenza A virus (A/Ontario/71/2015(H3N2))","","","","","","p"
"KU729446","1325","Human","4 (HA)","H3N2","Canada","N","2015/02/05","Influenza A virus (A/Ontario/72/2015(H3N2))","","","","","","p"
"CY081074","2341","Human","1 (PB2)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","","","","","","c"
"CY081075","2338","Human","2 (PB1)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","","","","","","c"
"CY081076","2233","Human","3 (PA)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","","","","","","c"
"CY081078","1552","Human","5 (NP)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","","","","","","c"
"CY081079","1458","Human","6 (NA)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","","","","","","c"
"CY081080","1027","Human","7 (MP)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","S31N","","","","","c"
"CY081081","884","Human","8 (NS)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","","","","","","c"
"CY081077","1744","Human","4 (HA)","H1N1","Canada","N","2010/11/17","Influenza A virus (A/Ontario/720545/2010(H1N1))","","","","","","c"
"KP701647","1660","Human","4 (HA)","H3N2","Canada","N","2014/12/27","Influenza A virus (A/Ontario/73/2014(H3N2))","","","","","","p"
"KU729371","1208","Human","4 (HA)","H3N2","Canada","N","2015/02/06","Influenza A virus (A/Ontario/73/2015(H3N2))","","","","","","p"
"KP701648","1646","Human","4 (HA)","H3N2","Canada","N","2014/12/29","Influenza A virus (A/Ontario/74/2014(H3N2))","","","","","","p"
"KU729445","1323","Human","4 (HA)","H3N2","Canada","N","2015/02/05","Influenza A virus (A/Ontario/74/2015(H3N2))","","","","","","p"
"CY081082","2341","Human","1 (PB2)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","","","","","","c"
"CY081083","2126","Human","2 (PB1)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","","","","","","p"
"CY081084","2233","Human","3 (PA)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","","","","","","c"
"CY081086","1324","Human","5 (NP)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","","","","","","p"
"CY081087","1458","Human","6 (NA)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","","","","","","c"
"CY081088","1027","Human","7 (MP)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","S31N","","","","","c"
"CY081089","888","Human","8 (NS)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","","","","","","c"
"CY081085","1744","Human","4 (HA)","H1N1","Canada","N","2010/11/23","Influenza A virus (A/Ontario/741328/2010(H1N1))","","","","","","c"
"KU729386","1374","Human","4 (HA)","H3N2","Canada","N","2015/02/05","Influenza A virus (A/Ontario/75/2015(H3N2))","","","","","","p"
"KP701649","1660","Human","4 (HA)","H3N2","Canada","N","2014/12/31","Influenza A virus (A/Ontario/76/2014(H3N2))","","","","","","p"
"KU729372","1323","Human","4 (HA)","H3N2","Canada","N","2015/02/06","Influenza A virus (A/Ontario/76/2015(H3N2))","","","","","","p"
"KU729412","1336","Human","4 (HA)","H3N2","Canada","N","2015/02/10","Influenza A virus (A/Ontario/77/2015(H3N2))","","","","","","p"
"CY081090","2341","Human","1 (PB2)","H1N1","Canada","N","2010","Influenza A virus (A/Ontario/778873/2010(H1N1))","","","","","","c"
"CY081091","2338","Human","2 (PB1)","H1N1","Canada","N","2010","Influenza A virus (A/Ontario/778873/2010(H1N1))","","","","","","c"
"CY081095","1458","Human","6 (NA)","H1N1","Canada","N","2010","Influenza A virus (A/Ontario/778873/2010(H1N1))","","","","","","c"
"CY081097","888","Human","8 (NS)","H1N1","Canada","N","2010","Influenza A virus (A/Ontario/778873/2010(H1N1))","","","","","","c"
"CY081093","1744","Human","4 (HA)","H1N1","Canada","N","2010","Influenza A virus (A/Ontario/778873/2010(H1N1))","","","","","","c"
"KU729408","1296","Human","4 (HA)","H3N2","Canada","N","2015/02/09","Influenza A virus (A/Ontario/78/2015(H3N2))","","","","","","p"
"KP701650","1646","Human","4 (HA)","H3N2","Canada","N","2014/12/30","Influenza A virus (A/Ontario/79/2014(H3N2))","","","","","","p"
"KU729435","1212","Human","4 (HA)","H3N2","Canada","N","2015/02/10","Influenza A virus (A/Ontario/79/2015(H3N2))","","","","","","p"
"KU729421","1267","Human","4 (HA)","H3N2","Canada","N","2015/01/06","Influenza A virus (A/Ontario/8/2015(H3N2))","","","","","","p"
"KU729418","1267","Human","4 (HA)","H3N2","Canada","N","2015/02/09","Influenza A virus (A/Ontario/80/2015(H3N2))","","","","","","p"
"CY081098","2341","Human","1 (PB2)","H1N1","Canada","N","2010/12/14","Influenza A virus (A/Ontario/804635/2010(H1N1))","","","","","","c"
"CY081099","2338","Human","2 (PB1)","H1N1","Canada","N","2010/12/14","Influenza A virus (A/Ontario/804635/2010(H1N1))","","","","","","c"
"CY081100","2233","Human","3 (PA)","H1N1","Canada","N","2010/12/14","Influenza A virus (A/Ontario/804635/2010(H1N1))","","","","","","c"
"CY081102","1557","Human","5 (NP)","H1N1","Canada","N","2010/12/14","Influenza A virus (A/Ontario/804635/2010(H1N1))","","","","","","c"
"CY081103","1457","Human","6 (NA)","H1N1","Canada","N","2010/12/14","Influenza A virus (A/Ontario/804635/2010(H1N1))","","","","","","c"
"CY081104","1027","Human","7 (MP)","H1N1","Canada","N","2010/12/14","Influenza A virus (A/Ontario/804635/2010(H1N1))","S31N","","","","","c"
"CY081105","887","Human","8 (NS)","H1N1","Canada","N","2010/12/14","Influenza A virus (A/Ontario/804635/2010(H1N1))","","","","","","c"
