"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"CY189642","1537","Human","5 (NP)","H3N2","Nicaragua","T","2013/07/10","Influenza A virus (A/Nicaragua/5465_01_TR3/2013(H3N2))","","","","","","c"
"CY189644","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/07/10","Influenza A virus (A/Nicaragua/5465_01_TR3/2013(H3N2))","","","","","","c"
"CY189645","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/10","Influenza A virus (A/Nicaragua/5465_01_TR3/2013(H3N2))","","","","","","c"
"CY189646","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/07/10","Influenza A virus (A/Nicaragua/5465_01_TR3/2013(H3N2))","E627K","","","","","c"
"CY266831","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/5506_06/2017(H3N2))","","","","","","c"
"CY266832","993","Human","7 (MP)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/5506_06/2017(H3N2))","S31N","","","","","c"
"CY266834","1538","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/5506_06/2017(H3N2))","","","","","","c"
"CY266836","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/5506_06/2017(H3N2))","","","","","","c"
"CY266837","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/5506_06/2017(H3N2))","","","","","","c"
"CY266838","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/11","Influenza A virus (A/Nicaragua/5506_06/2017(H3N2))","E627K","","","","","c"
"CY187859","1434","Human","6 (NA)","H1N1","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5576_06/2013(H1N1))","","","","","","c"
"CY187860","1541","Human","5 (NP)","H1N1","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5576_06/2013(H1N1))","","","","","","c"
"CY187861","865","Human","8 (NS)","H1N1","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5576_06/2013(H1N1))","","","","","","c"
"CY187863","2296","Human","2 (PB1)","H1N1","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5576_06/2013(H1N1))","","","","","","c"
"CY187864","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5576_06/2013(H1N1))","","","","","","c"
"CY257061","1538","Human","5 (NP)","H3N2","Nicaragua","T","2016/11/14","Influenza A virus (A/Nicaragua/5595_13/2016(H3N2))","","","","","","c"
"CY257063","2192","Human","3 (PA)","H3N2","Nicaragua","T","2016/11/14","Influenza A virus (A/Nicaragua/5595_13/2016(H3N2))","","","","","","c"
"CY188345","1737","Human","4 (HA)","H3N2","Nicaragua","T","2013/07/23","Influenza A virus (A/Nicaragua/5605_09/2013(H3N2))","","","","","","c"
"CY188346","993","Human","7 (MP)","H3N2","Nicaragua","T","2013/07/23","Influenza A virus (A/Nicaragua/5605_09/2013(H3N2))","S31N","","","","","c"
"CY188347","1410","Human","6 (NA)","H3N2","Nicaragua","T","2013/07/23","Influenza A virus (A/Nicaragua/5605_09/2013(H3N2))","","","","","","c"
"CY188349","865","Human","8 (NS)","H3N2","Nicaragua","T","2013/07/23","Influenza A virus (A/Nicaragua/5605_09/2013(H3N2))","","","","","","c"
"CY188350","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/07/23","Influenza A virus (A/Nicaragua/5605_09/2013(H3N2))","","","","","","c"
"CY188351","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/23","Influenza A virus (A/Nicaragua/5605_09/2013(H3N2))","","","","","","c"
"MH842436","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/09/04","Influenza A virus (A/Nicaragua/5605_16/2017)","","","","","","c"
"MH842437","993","Human","7 (MP)","H3N2","Nicaragua","T","2017/09/04","Influenza A virus (A/Nicaragua/5605_16/2017)","S31N","","","","","c"
"MH842438","1410","Human","6 (NA)","H3N2","Nicaragua","T","2017/09/04","Influenza A virus (A/Nicaragua/5605_16/2017)","","","","","","c"
"MH842439","1539","Human","5 (NP)","H3N2","Nicaragua","T","2017/09/04","Influenza A virus (A/Nicaragua/5605_16/2017)","","","","","","c"
"MH842440","860","Human","8 (NS)","H3N2","Nicaragua","T","2017/09/04","Influenza A virus (A/Nicaragua/5605_16/2017)","","","","","","c"
"MH842443","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/09/04","Influenza A virus (A/Nicaragua/5605_16/2017)","E627K","","","","","c"
"CY188465","1752","Human","4 (HA)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","","","","","","c"
"CY188466","1003","Human","7 (MP)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","S31N","","","","","c"
"CY188467","1434","Human","6 (NA)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","","","","","","c"
"CY188468","1541","Human","5 (NP)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","","","","","","c"
"CY188469","865","Human","8 (NS)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","","","","","","c"
"CY188470","2205","Human","3 (PA)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","","","","","","c"
"CY188471","2317","Human","2 (PB1)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","","","","","","c"
"CY188472","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/06/24","Influenza A virus (A/Nicaragua/5612_05/2013(H1N1))","","","","","","c"
"CY240613","1442","Human","6 (NA)","H3N2","Nicaragua","T","2014/10/22","Influenza A virus (A/Nicaragua/5627_04/2014(H3N2))","","","","","","c"
"CY240615","865","Human","8 (NS)","H3N2","Nicaragua","T","2014/10/22","Influenza A virus (A/Nicaragua/5627_04/2014(H3N2))","","","","","","c"
"CY257098","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/11/15","Influenza A virus (A/Nicaragua/5660_06/2016(H3N2))","","","","","","c"
"CY257100","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/11/15","Influenza A virus (A/Nicaragua/5660_06/2016(H3N2))","","","","","","c"
"CY257103","2192","Human","3 (PA)","H3N2","Nicaragua","T","2016/11/15","Influenza A virus (A/Nicaragua/5660_06/2016(H3N2))","","","","","","c"
"CY188615","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/05","Influenza A virus (A/Nicaragua/5674_05/2010(H3N2))","","","","","","c"
"CY188616","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/05","Influenza A virus (A/Nicaragua/5674_05/2010(H3N2))","E627K","","","","","c"
"MH842444","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/25","Influenza A virus (A/Nicaragua/5691_13/2017)","","","","","","c"
"MH842445","982","Human","7 (MP)","H3N2","Nicaragua","T","2017/08/25","Influenza A virus (A/Nicaragua/5691_13/2017)","S31N","","","","","c"
"MH842447","1536","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/25","Influenza A virus (A/Nicaragua/5691_13/2017)","","","","","","c"
"MH842449","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/25","Influenza A virus (A/Nicaragua/5691_13/2017)","","","","","","c"
"MH842450","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/25","Influenza A virus (A/Nicaragua/5691_13/2017)","","","","","","c"
"MH842451","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/25","Influenza A virus (A/Nicaragua/5691_13/2017)","E627K","","","","","c"
"CY188665","1737","Human","4 (HA)","H3N2","Nicaragua","T","2013/07/22","Influenza A virus (A/Nicaragua/5754_07/2013(H3N2))","","","","","","c"
"CY188668","1537","Human","5 (NP)","H3N2","Nicaragua","T","2013/07/22","Influenza A virus (A/Nicaragua/5754_07/2013(H3N2))","","","","","","c"
"CY188670","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/07/22","Influenza A virus (A/Nicaragua/5754_07/2013(H3N2))","","","","","","c"
"CY188671","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/22","Influenza A virus (A/Nicaragua/5754_07/2013(H3N2))","","","","","","c"
"CY188672","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/07/22","Influenza A virus (A/Nicaragua/5754_07/2013(H3N2))","E627K","","","","","c"
"CY188673","1752","Human","4 (HA)","H1N1","Nicaragua","T","2013/04/02","Influenza A virus (A/Nicaragua/5804_09/2013(H1N1))","","","","","","c"
"CY188675","1434","Human","6 (NA)","H1N1","Nicaragua","T","2013/04/02","Influenza A virus (A/Nicaragua/5804_09/2013(H1N1))","","","","","","c"
"CY188676","1541","Human","5 (NP)","H1N1","Nicaragua","T","2013/04/02","Influenza A virus (A/Nicaragua/5804_09/2013(H1N1))","","","","","","c"
"CY188679","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2013/04/02","Influenza A virus (A/Nicaragua/5804_09/2013(H1N1))","","","","","","c"
"CY188680","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/04/02","Influenza A virus (A/Nicaragua/5804_09/2013(H1N1))","","","","","","c"
"CY188062","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/07/21","Influenza A virus (A/Nicaragua/5805_08/2013(H3N2))","","","","","","c"
"CY188064","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/07/21","Influenza A virus (A/Nicaragua/5805_08/2013(H3N2))","E627K","","","","","c"
"CY256765","1541","Human","5 (NP)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/5826_03/2015(H1N1))","","","","","","c"
"CY256767","2205","Human","3 (PA)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/5826_03/2015(H1N1))","","","","","","c"
"CY256768","2296","Human","2 (PB1)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/5826_03/2015(H1N1))","","","","","","c"
"CY256769","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2015/11/27","Influenza A virus (A/Nicaragua/5826_03/2015(H1N1))","","","","","","c"
"MH842452","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/20","Influenza A virus (A/Nicaragua/5834_03/2017)","","","","","","c"
"MH842454","1439","Human","6 (NA)","H3N2","Nicaragua","T","2017/08/20","Influenza A virus (A/Nicaragua/5834_03/2017)","","","","","","c"
"MH842455","1527","Human","5 (NP)","H3N2","Nicaragua","T","2017/08/20","Influenza A virus (A/Nicaragua/5834_03/2017)","","","","","","c"
"MH842457","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/20","Influenza A virus (A/Nicaragua/5834_03/2017)","","","","","","c"
"MH842458","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/20","Influenza A virus (A/Nicaragua/5834_03/2017)","","","","","","c"
"MH842459","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/20","Influenza A virus (A/Nicaragua/5834_03/2017)","E627K","","","","","c"
"CY240685","1410","Human","6 (NA)","H3N2","Nicaragua","T","2014/10/02","Influenza A virus (A/Nicaragua/5861_04/2014(H3N2))","","","","","","c"
"CY240686","1538","Human","5 (NP)","H3N2","Nicaragua","T","2014/10/02","Influenza A virus (A/Nicaragua/5861_04/2014(H3N2))","","","","","","c"
"CY240687","860","Human","8 (NS)","H3N2","Nicaragua","T","2014/10/02","Influenza A virus (A/Nicaragua/5861_04/2014(H3N2))","","","","","","c"
"CY240689","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2014/10/02","Influenza A virus (A/Nicaragua/5861_04/2014(H3N2))","","","","","","c"
"CY240690","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2014/10/02","Influenza A virus (A/Nicaragua/5861_04/2014(H3N2))","E627K","","","","","c"
"CY240414","1538","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5864_01/2010(H3N2))","","","","","","c"
"CY240418","2281","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5864_01/2010(H3N2))","E627K","","","","","c"
"CY240501","1438","Human","6 (NA)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5867_01/2010(H3N2))","","","","","","c"
"CY240502","1538","Human","5 (NP)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5867_01/2010(H3N2))","","","","","","c"
"CY240503","851","Human","8 (NS)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5867_01/2010(H3N2))","","","","","","c"
"CY240505","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5867_01/2010(H3N2))","","","","","","c"
"CY240506","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5867_01/2010(H3N2))","E627K","","","","","c"
"CY240454","1538","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Nicaragua/5891_01/2010(H3N2))","","","","","","c"
"CY240457","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Nicaragua/5891_01/2010(H3N2))","","","","","","c"
"CY240458","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Nicaragua/5891_01/2010(H3N2))","E627K","","","","","c"
"CY189570","1504","Human","5 (NP)","H3N2","Nicaragua","T","2013/07/02","Influenza A virus (A/Nicaragua/5892_01_TR1/2013(H3N2))","","","","","","c"
"CY189572","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/07/02","Influenza A virus (A/Nicaragua/5892_01_TR1/2013(H3N2))","","","","","","c"
"CY189573","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/02","Influenza A virus (A/Nicaragua/5892_01_TR1/2013(H3N2))","","","","","","c"
"CY189574","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/07/02","Influenza A virus (A/Nicaragua/5892_01_TR1/2013(H3N2))","E627K","","","","","c"
"CY256980","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/5893_05/2016(H3N2))","","","","","","c"
"CY256981","1535","Human","5 (NP)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/5893_05/2016(H3N2))","","","","","","c"
"CY256982","865","Human","8 (NS)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/5893_05/2016(H3N2))","","","","","","c"
"CY256983","2194","Human","3 (PA)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/5893_05/2016(H3N2))","","","","","","c"
"CY256985","2281","Human","1 (PB2)","H3N2","Nicaragua","T","2016/11/12","Influenza A virus (A/Nicaragua/5893_05/2016(H3N2))","E627K","","","","","c"
"CY188650","993","Human","7 (MP)","H3N2","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5898_06/2013(H3N2))","S31N","","","","","c"
"CY188653","865","Human","8 (NS)","H3N2","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5898_06/2013(H3N2))","","","","","","c"
"CY188655","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5898_06/2013(H3N2))","","","","","","c"
"CY188656","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/07/08","Influenza A virus (A/Nicaragua/5898_06/2013(H3N2))","E627K","","","","","c"
"CY240435","1737","Human","4 (HA)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5907_02/2010(H3N2))","","","","","","c"
"CY240436","999","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5907_02/2010(H3N2))","S31N","","","","","c"
"CY240438","1537","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5907_02/2010(H3N2))","","","","","","c"
"CY240441","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5907_02/2010(H3N2))","","","","","","c"
"CY240465","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/04","Influenza A virus (A/Nicaragua/5908_03/2010(H3N2))","","","","","","c"
"CY240445","1436","Human","6 (NA)","H3N2","Nicaragua","T","2010/06/04","Influenza A virus (A/Nicaragua/5913_01/2010(H3N2))","","","","","","c"
"CY240448","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/06/04","Influenza A virus (A/Nicaragua/5913_01/2010(H3N2))","","","","","","c"
"CY240450","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/04","Influenza A virus (A/Nicaragua/5913_01/2010(H3N2))","E627K","","","","","c"
"CY240497","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/14","Influenza A virus (A/Nicaragua/5916_01/2010(H3N2))","","","","","","c"
"CY240498","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/14","Influenza A virus (A/Nicaragua/5916_01/2010(H3N2))","E627K","","","","","c"
"CY240563","1737","Human","4 (HA)","H3N2","Nicaragua","T","2014/10/03","Influenza A virus (A/Nicaragua/5920_08/2014(H3N2))","","","","","","c"
"CY240566","1540","Human","5 (NP)","H3N2","Nicaragua","T","2014/10/03","Influenza A virus (A/Nicaragua/5920_08/2014(H3N2))","","","","","","c"
"CY240567","865","Human","8 (NS)","H3N2","Nicaragua","T","2014/10/03","Influenza A virus (A/Nicaragua/5920_08/2014(H3N2))","","","","","","c"
"CY240570","2290","Human","1 (PB2)","H3N2","Nicaragua","T","2014/10/03","Influenza A virus (A/Nicaragua/5920_08/2014(H3N2))","E627K","","","","","c"
"CY240403","1731","Human","4 (HA)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5929_02/2010(H3N2))","","","","","","c"
"CY240404","993","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5929_02/2010(H3N2))","S31N","","","","","c"
"CY240406","1538","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5929_02/2010(H3N2))","","","","","","c"
"CY240407","860","Human","8 (NS)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5929_02/2010(H3N2))","","","","","","c"
"CY240408","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5929_02/2010(H3N2))","","","","","","c"
"CY240409","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5929_02/2010(H3N2))","","","","","","c"
"CY240410","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Nicaragua/5929_02/2010(H3N2))","E627K","","","","","c"
"CY266382","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2016/11/08","Influenza A virus (A/Nicaragua/5935_12/2016(H3N2))","E627K","","","","","c"
"CY266839","1737","Human","4 (HA)","H3N2","Nicaragua","T","2017/08/07","Influenza A virus (A/Nicaragua/5935_13/2017(H3N2))","","","","","","c"
"CY266840","993","Human","7 (MP)","H3N2","Nicaragua","T","2017/08/07","Influenza A virus (A/Nicaragua/5935_13/2017(H3N2))","S31N","","","","","c"
"CY266844","2192","Human","3 (PA)","H3N2","Nicaragua","T","2017/08/07","Influenza A virus (A/Nicaragua/5935_13/2017(H3N2))","","","","","","c"
"CY266845","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2017/08/07","Influenza A virus (A/Nicaragua/5935_13/2017(H3N2))","","","","","","c"
"CY266846","2316","Human","1 (PB2)","H3N2","Nicaragua","T","2017/08/07","Influenza A virus (A/Nicaragua/5935_13/2017(H3N2))","E627K","","","","","c"
"CY188485","865","Human","8 (NS)","H1N1","Nicaragua","T","2013/06/26","Influenza A virus (A/Nicaragua/5941_02/2013(H1N1))","","","","","","c"
"CY188486","2206","Human","3 (PA)","H1N1","Nicaragua","T","2013/06/26","Influenza A virus (A/Nicaragua/5941_02/2013(H1N1))","","","","","","c"
"CY188487","2296","Human","2 (PB1)","H1N1","Nicaragua","T","2013/06/26","Influenza A virus (A/Nicaragua/5941_02/2013(H1N1))","","","","","","c"
"CY188488","2316","Human","1 (PB2)","H1N1","Nicaragua","T","2013/06/26","Influenza A virus (A/Nicaragua/5941_02/2013(H1N1))","","","","","","c"
"CY257149","1522","Human","5 (NP)","H3N2","Nicaragua","T","2016/11/03","Influenza A virus (A/Nicaragua/5960_05/2016(H3N2))","","","","","","c"
"CY257150","865","Human","8 (NS)","H3N2","Nicaragua","T","2016/11/03","Influenza A virus (A/Nicaragua/5960_05/2016(H3N2))","","","","","","c"
"CY257152","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2016/11/03","Influenza A virus (A/Nicaragua/5960_05/2016(H3N2))","","","","","","c"
"CY188458","993","Human","7 (MP)","H3N2","Nicaragua","T","2013/06/30","Influenza A virus (A/Nicaragua/5968_01/2013(H3N2))","S31N","","","","","c"
"CY188459","1410","Human","6 (NA)","H3N2","Nicaragua","T","2013/06/30","Influenza A virus (A/Nicaragua/5968_01/2013(H3N2))","","","","","","c"
"CY188460","1537","Human","5 (NP)","H3N2","Nicaragua","T","2013/06/30","Influenza A virus (A/Nicaragua/5968_01/2013(H3N2))","","","","","","c"
"CY188461","865","Human","8 (NS)","H3N2","Nicaragua","T","2013/06/30","Influenza A virus (A/Nicaragua/5968_01/2013(H3N2))","","","","","","c"
"CY188462","2192","Human","3 (PA)","H3N2","Nicaragua","T","2013/06/30","Influenza A virus (A/Nicaragua/5968_01/2013(H3N2))","","","","","","c"
"CY188463","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/06/30","Influenza A virus (A/Nicaragua/5968_01/2013(H3N2))","","","","","","c"
"CY188464","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2013/06/30","Influenza A virus (A/Nicaragua/5968_01/2013(H3N2))","E627K","","","","","c"
"CY188617","1731","Human","4 (HA)","H3N2","Nicaragua","T","2010/06/07","Influenza A virus (A/Nicaragua/5969_01/2010(H3N2))","","","","","","c"
"CY188619","1438","Human","6 (NA)","H3N2","Nicaragua","T","2010/06/07","Influenza A virus (A/Nicaragua/5969_01/2010(H3N2))","","","","","","c"
"CY188621","860","Human","8 (NS)","H3N2","Nicaragua","T","2010/06/07","Influenza A virus (A/Nicaragua/5969_01/2010(H3N2))","","","","","","c"
"CY257298","1737","Human","4 (HA)","H3N2","Nicaragua","T","2016/11/23","Influenza A virus (A/Nicaragua/5978_06/2016(H3N2))","","","","","","c"
"CY257300","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/11/23","Influenza A virus (A/Nicaragua/5978_06/2016(H3N2))","","","","","","c"
"CY257302","865","Human","8 (NS)","H3N2","Nicaragua","T","2016/11/23","Influenza A virus (A/Nicaragua/5978_06/2016(H3N2))","","","","","","c"
"CY257305","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2016/11/23","Influenza A virus (A/Nicaragua/5978_06/2016(H3N2))","E627K","","","","","c"
"CY240428","999","Human","7 (MP)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5991_01/2010(H3N2))","S31N","","","","","c"
"CY240429","1437","Human","6 (NA)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5991_01/2010(H3N2))","","","","","","c"
"CY240430","1537","Human","5 (NP)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5991_01/2010(H3N2))","","","","","","c"
"CY240431","851","Human","8 (NS)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5991_01/2010(H3N2))","","","","","","c"
"CY240433","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5991_01/2010(H3N2))","","","","","","c"
"CY240434","2281","Human","1 (PB2)","H3N2","Nicaragua","T","2010/05/30","Influenza A virus (A/Nicaragua/5991_01/2010(H3N2))","E627K","","","","","c"
"CY240420","999","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Nicaragua/6006_02/2010(H3N2))","S31N","","","","","c"
"CY240422","1537","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Nicaragua/6006_02/2010(H3N2))","","","","","","c"
"CY240424","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Nicaragua/6006_02/2010(H3N2))","","","","","","c"
"CY240425","2316","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Nicaragua/6006_02/2010(H3N2))","","","","","","c"
"CY257388","1410","Human","6 (NA)","H3N2","Nicaragua","T","2016/10/31","Influenza A virus (A/Nicaragua/6006_09/2016(H3N2))","","","","","","c"
"CY257389","1536","Human","5 (NP)","H3N2","Nicaragua","T","2016/10/31","Influenza A virus (A/Nicaragua/6006_09/2016(H3N2))","","","","","","c"
"CY240533","1410","Human","6 (NA)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6024_04/2014(H3N2))","","","","","","c"
"CY240534","1538","Human","5 (NP)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6024_04/2014(H3N2))","","","","","","c"
"CY240535","851","Human","8 (NS)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6024_04/2014(H3N2))","","","","","","c"
"CY240538","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2014/09/24","Influenza A virus (A/Nicaragua/6024_04/2014(H3N2))","E627K","","","","","c"
"CY256991","2192","Human","3 (PA)","H3N2","Nicaragua","T","2016/11/13","Influenza A virus (A/Nicaragua/6031_14/2016(H3N2))","","","","","","c"
"MK733081","1703","Human","4 (HA)","H1","Nicaragua","T","2015/11/01","Influenza A virus (A/Nicaragua/6102_12/2015)","","","","","","p"
"MK733082","814","Human","8 (NS)","H1","Nicaragua","T","2015/11/01","Influenza A virus (A/Nicaragua/6102_12/2015)","","","","","","p"
"MK733083","2175","Human","3 (PA)","H1","Nicaragua","T","2015/11/01","Influenza A virus (A/Nicaragua/6102_12/2015)","","","","","","c"
"CY188041","1737","Human","4 (HA)","H3N2","Nicaragua","T","2013/07/20","Influenza A virus (A/Nicaragua/6104_06/2013(H3N2))","","","","","","c"
"CY188047","2309","Human","2 (PB1)","H3N2","Nicaragua","T","2013/07/20","Influenza A virus (A/Nicaragua/6104_06/2013(H3N2))","","","","","","c"
"CY256883","1003","Human","7 (MP)","H1N1","Nicaragua","T","2015/12/14","Influenza A virus (A/Nicaragua/6116_05/2015(H1N1))","S31N","","","","","c"
"CY256884","1434","Human","6 (NA)","H1N1","Nicaragua","T","2015/12/14","Influenza A virus (A/Nicaragua/6116_05/2015(H1N1))","","","","","","c"
"CY256885","1541","Human","5 (NP)","H1N1","Nicaragua","T","2015/12/14","Influenza A virus (A/Nicaragua/6116_05/2015(H1N1))","","","","","","c"
"CY256888","2296","Human","2 (PB1)","H1N1","Nicaragua","T","2015/12/14","Influenza A virus (A/Nicaragua/6116_05/2015(H1N1))","","","","","","c"
"CY188117","865","Human","8 (NS)","H3N2","Nicaragua","T","2013/07/26","Influenza A virus (A/Nicaragua/6118_03/2013(H3N2))","","","","","","c"
